PeakID	Annotation
chr2:27758385-27759124:196	enhancer
chr9:48494849-48495850:809	promoter
chr9:110879652-110880668:496	promoter
chr12:33146900-33148183:81	promoter
chr18:56707345-56708088:270	promoter
chr2:34371720-34373402:388	promoter
chr6:86194969-86195852:761	promoter
chr6:108185112-108185816:448	promoter
chr2:39007802-39008580:571	enhancer
chr14:55743722-55744093:200	enhancer
chr11:98942670-98943311:70	enhancer
chr4:152027032-152028059:671	promoter
chr8:4779281-4779835:325	promoter
chr11:85352391-85353456:688	promoter
chr13:38527777-38528745:212	promoter
chr10:21295764-21296521:200	promoter
chr3:8666680-8667778:183	promoter
chr16:31274737-31275531:586	promoter
chr7:13278208-13278965:317	promoter
chr3:94442924-94443892:375	promoter
chr4:133011174-133012009:295	promoter
chr15:58134495-58135441:710	promoter
chr15:54278084-54278840:606	promoter
chr17:28006980-28007649:379	enhancer
chr4:126103641-126104758:180	promoter
chr3:107695868-107697156:766	promoter
chrX:152327858-152328008:73	promoter
chrX:74328672-74329293:133	promoter
chr11:32642080-32643435:354	promoter
chr2:110017544-110018323:282	promoter
chr7:102209642-102210858:859	promoter
chr8:13889909-13890582:399	promoter
chr1:82586347-82587549:100	promoter
chr7:80849781-80850196:130	enhancer
chr15:101240732-101241241:214	enhancer
chr15:102203062-102204377:964	promoter
chr11:69395638-69396444:453	promoter
chr2:168281007-168281495:116	promoter
chr9:3532129-3532739:225	promoter
chr3:8594728-8595016:147	enhancer
chr15:76476965-76477960:383	promoter
chr7:4500841-4502329:888	promoter
chr5:122391706-122392198:174	promoter
chr17:46027461-46027980:297	enhancer
chr7:123123717-123124619:416	promoter
chr15:99456989-99457340:144	promoter
chr17:47139633-47140166:307	promoter
chr8:110846356-110847334:392	promoter
chr2:26325830-26326291:135	enhancer
chr8:95001619-95002153:230	enhancer
chr19:40271055-40271817:545	promoter
chr8:72443469-72444168:355	promoter
chr14:51913147-51914544:679	promoter
chr12:91848827-91849521:419	promoter
chr5:74315829-74316183:143	enhancer
chr4:41569130-41569935:487	promoter
chr1:58585822-58586906:969	promoter
chr2:84714580-84716138:1132	promoter
chr2:119299836-119301304:499	promoter
chr17:29341565-29342273:118	enhancer
chr6:72414066-72414746:179	promoter
chr19:6452263-6452612:150	enhancer
chr2:90917044-90918236:326	promoter
chr2:18056130-18057265:737	promoter
chr6:135011401-135011901:163	promoter
chr1:91458230-91459824:1192	promoter
chr6:112273353-112273944:293	promoter
chr7:45395208-45396416:666	promoter
chr10:43220900-43221652:230	promoter
chr17:47694580-47695543:481	promoter
chr13:73937168-73938165:623	promoter
chr19:53141823-53143049:72	promoter
chr1:152902120-152903502:600	promoter
chr17:29614442-29615292:380	promoter
chr15:59373601-59374553:603	promoter
chr10:62230707-62231719:555	promoter
chr9:44233346-44234635:654	promoter
chr4:133055735-133056777:91	enhancer
chrX:99326194-99326525:160	enhancer
chr11:30885209-30885778:138	promoter
chr9:90113663-90114972:1067	promoter
chr3:101376682-101377234:82	promoter
chr18:34623993-34625126:376	promoter
chr16:58522680-58523852:921	promoter
chr2:119350863-119351658:419	promoter
chr14:25458861-25459364:344	promoter
chr9:46229864-46230597:224	promoter
chr14:54617575-54618408:443	promoter
chr5:76843522-76843821:124	enhancer
chr1:97660636-97662293:1084	promoter
chr10:19014390-19015722:1128	promoter
chr5:64802767-64803756:407	promoter
chr9:21264766-21265788:495	promoter
chr18:10181506-10182586:645	promoter
chr11:78535866-78536772:363	promoter
chr5:132542989-132544075:975	promoter
chr17:24351369-24352568:106	promoter
chr17:10318821-10320398:1025	promoter
chr15:98533772-98534666:578	promoter
chr7:80186044-80186337:110	promoter
chr5:115157866-115158933:451	promoter
chrX:157491519-157492388:570	promoter
chr14:30548916-30549665:239	promoter
chrX:109095233-109095755:212	promoter
chr1:92179820-92181086:1066	promoter
chr5:65763167-65764827:1257	promoter
chr18:46524995-46526525:910	promoter
chr9:63941723-63942309:198	enhancer
chr9:50554658-50555272:189	promoter
chr6:72438809-72440248:811	promoter
chr12:69892478-69893624:319	promoter
chr2:147178164-147178402:133	enhancer
chr10:3972896-3974116:929	promoter
chr15:39943020-39944540:1006	promoter
chr17:26504064-26504670:133	enhancer
chr7:28436053-28437319:1069	promoter
chr15:58822846-58824112:707	promoter
chr7:16119663-16120435:407	promoter
chr4:86053478-86054177:509	promoter
chr9:80164521-80165404:459	promoter
chr7:101490845-101491455:258	enhancer
chr8:104591138-104591895:215	promoter
chr11:77815887-77816341:317	enhancer
chr2:144555618-144556441:590	promoter
chr5:66618508-66619039:277	promoter
chr7:100227148-100228035:184	promoter
chr1:84839208-84840374:260	promoter
chr5:140418493-140419102:515	promoter
chr10:7211359-7212890:422	promoter
chr17:3350043-3350300:120	enhancer
chr13:38344909-38345337:152	promoter
chr10:40141539-40142535:769	promoter
chr4:150556225-150557153:713	enhancer
chr9:42944384-42945070:544	promoter
chr13:54218247-54218676:258	enhancer
chr6:83794402-83795443:747	promoter
chr6:120037751-120038994:671	promoter
chr10:81407539-81407905:222	enhancer
chr8:120667672-120668587:529	promoter
chr1:62929556-62929812:121	enhancer
chr10:80701681-80702822:942	promoter
chr1:87639748-87640807:427	enhancer
chr15:37006800-37007887:681	promoter
chr8:104248332-104248819:225	promoter
chr3:21952789-21953662:356	enhancer
chr10:128493713-128494101:194	promoter
chr1:86670416-86670721:155	promoter
chr12:81630950-81632020:511	promoter
chr17:57010903-57012024:190	promoter
chr14:118136826-118137560:199	promoter
chr10:118141482-118142254:218	promoter
chr7:125444251-125445383:376	promoter
chr10:20724900-20725336:144	promoter
chr6:140423682-140424769:273	promoter
chr6:114866620-114866999:192	promoter
chr1:37719722-37720161:173	promoter
chr9:110531889-110533094:1073	promoter
chr7:28379119-28379675:466	promoter
chr1:191717730-191718813:221	promoter
chr15:98092842-98093706:545	promoter
chr9:110476076-110477164:572	promoter
chr2:6405222-6405596:236	enhancer
chr7:45896233-45897760:105	promoter
chr9:59679977-59680494:171	promoter
chr3:108401589-108402235:269	enhancer
chr3:31094065-31095948:99	promoter
chr4:128962035-128962850:453	promoter
chr9:63757679-63758618:499	promoter
chr1:16618564-16619603:303	promoter
chr15:55557051-55558001:719	promoter
chr2:5714233-5715205:293	promoter
chr6:17064904-17066056:198	promoter
chr4:48124450-48125417:458	promoter
chr19:10025522-10026085:473	enhancer
chr1:60042722-60043533:412	promoter
chr17:14942843-14943700:727	promoter
chr4:62732885-62733217:197	enhancer
chr11:23665345-23666560:1074	promoter
chr9:83145608-83146857:1024	promoter
chr18:34623993-34625126:599	promoter
chr15:76239165-76239417:129	enhancer
chr19:30029953-30031373:442	promoter
chr17:10326510-10327285:230	enhancer
chr7:130692465-130693138:189	promoter
chr17:24426353-24427070:256	promoter
chr6:115838160-115838665:365	promoter
chr8:105957728-105958426:284	enhancer
chr5:104096085-104096833:373	enhancer
chr2:119896787-119897745:510	promoter
chr10:79936727-79937545:292	enhancer
chr11:98863397-98864539:197	promoter
chr15:60824758-60825191:225	promoter
chr5:108131894-108133042:322	promoter
chr10:80548602-80549009:260	enhancer
chr1:130716761-130717796:268	promoter
chr15:7263896-7264148:119	enhancer
chr9:120570982-120571852:498	promoter
chr13:74770408-74770983:291	promoter
chr11:35769205-35770176:593	promoter
chr11:88161712-88162408:542	enhancer
chr6:112946847-112947550:442	promoter
chr4:132922067-132923201:556	promoter
chr10:85184388-85185686:682	promoter
chr4:53631149-53632005:275	promoter
chr3:108186067-108186998:202	promoter
chr6:122819560-122820451:69	promoter
chr13:110866745-110867021:125	enhancer
chr11:116615716-116616457:182	enhancer
chr10:127266101-127267080:179	promoter
chr9:120601514-120601792:145	enhancer
chr9:44721211-44721610:256	enhancer
chr16:26105055-26106033:546	promoter
chr3:79885909-79887089:910	promoter
chr5:24329114-24330087:620	promoter
chr11:116029936-116031397:265	promoter
chr11:75678752-75680223:418	promoter
chr2:172370359-172371276:546	promoter
chr15:78876883-78878447:353	promoter
chr2:119156231-119157202:800	promoter
chr19:36409290-36410154:403	promoter
chr13:29984079-29984749:348	promoter
chr9:32886011-32886722:518	enhancer
chr17:6948020-6948920:685	promoter
chr14:103718881-103719835:146	enhancer
chr15:79833972-79834714:323	promoter
chr10:127063146-127063935:237	promoter
chr19:41263109-41264347:937	promoter
chr11:57801164-57802406:868	promoter
chr7:98177805-98178818:904	promoter
chr3:89421208-89421749:86	promoter
chr19:10688352-10689382:395	promoter
chr3:52101784-52103413:305	enhancer
chr1:75521187-75522088:298	promoter
chr1:160212198-160213465:1150	promoter
chr4:11007071-11008263:719	promoter
chrX:74084930-74086088:149	promoter
chr3:142881692-142882609:462	promoter
chr4:131873217-131874380:273	promoter
chr11:50024587-50025815:713	promoter
chr5:24447585-24447982:243	promoter
chr7:16097970-16099017:603	promoter
chr9:57589187-57590151:279	promoter
chr8:112010959-112012196:679	promoter
chr6:114921703-114922080:175	promoter
chr11:96849560-96850696:296	promoter
chr12:110888807-110890004:985	promoter
chr6:134897609-134898786:830	promoter
chr9:21161157-21161794:354	promoter
chr10:88356738-88357524:374	promoter
chr8:22858745-22860294:1270	promoter
chr11:50210050-50211179:1025	promoter
chr3:135485282-135486075:322	promoter
chr4:46450594-46451201:367	promoter
chr7:89517237-89518368:996	promoter
chr7:58844045-58844443:200	enhancer
chr2:23039212-23040558:972	promoter
chr14:54577200-54578131:884	promoter
chr12:71015228-71016337:134	promoter
chr19:8928686-8930111:69	promoter
chr8:107056181-107057246:611	promoter
chr2:85050279-85051060:419	enhancer
chr13:73466982-73468102:242	promoter
chr17:80206315-80207697:1090	promoter
chr11:100893460-100893929:157	enhancer
chr10:67126327-67127537:226	promoter
chr16:30599508-30600185:189	promoter
chr17:79020134-79021331:1099	promoter
chr1:127773776-127774874:648	promoter
chr11:102284578-102285595:616	promoter
chr15:55196278-55196926:318	enhancer
chr13:58401411-58403212:1120	promoter
chr9:107562948-107563478:247	promoter
chr19:4755605-4756903:614	promoter
chr7:107370414-107371096:101	promoter
chr7:82174648-82175279:177	promoter
chr8:11555167-11556443:1196	promoter
chr9:21545906-21547464:1281	promoter
chr13:83517995-83518697:216	promoter
chr13:94358285-94359531:618	promoter
chr5:44768466-44769088:260	enhancer
chr15:80071782-80072506:575	enhancer
chr2:101885961-101886440:255	promoter
chr15:88861691-88862701:353	promoter
chr5:24576851-24578066:798	promoter
chr2:167014922-167015650:373	promoter
chr3:9346852-9347763:295	enhancer
chr18:75695215-75695620:126	enhancer
chr3:89436374-89437173:60	promoter
chr4:118437119-118437729:315	promoter
chr15:38300631-38301508:467	promoter
chr15:55089912-55090950:602	promoter
chr13:58127803-58129560:799	promoter
chr4:59548615-59549860:747	promoter
chr8:75212788-75213444:56	promoter
chr3:107356970-107357588:350	enhancer
chr6:38938460-38938787:163	enhancer
chr2:16355625-16356593:644	promoter
chr5:34288343-34288894:242	promoter
chr4:59340757-59341045:151	enhancer
chr13:4608825-4609517:372	promoter
chr17:86962206-86962641:293	promoter
chr6:47594108-47595588:699	promoter
chr4:152096029-152096343:118	promoter
chr7:141131035-141131706:203	promoter
chr9:40799805-40801544:634	promoter
chr4:136171957-136172327:241	promoter
chr15:99972356-99973709:910	promoter
chr1:162548237-162548912:342	promoter
chr2:130423543-130424983:1224	promoter
chr17:28350086-28351486:1165	promoter
chr4:108300728-108301421:442	promoter
chrX:75416063-75416955:561	promoter
chr10:68445894-68447123:524	enhancer
chr19:5117216-5118741:1140	promoter
chr7:145025190-145026243:925	enhancer
chr2:60552822-60553731:520	promoter
chr4:134852524-134854289:1214	promoter
chr13:31806182-31806842:357	promoter
chr9:108691390-108693079:1576	promoter
chr16:18876263-18877698:940	promoter
chr5:30907259-30908200:563	promoter
chr15:6390658-6391099:184	enhancer
chr7:99140566-99141670:317	promoter
chr7:29169792-29170786:153	promoter
chr10:79807776-79808318:281	enhancer
chr11:86920075-86921042:847	enhancer
chr11:35769205-35770176:282	promoter
chr2:132144552-132145434:575	promoter
chr15:76080302-76081163:662	promoter
chr16:16983019-16984146:333	promoter
chr7:141327262-141328420:104	promoter
chr9:21367311-21368519:504	promoter
chr3:108415899-108416199:162	promoter
chr9:69989201-69990115:288	promoter
chr18:32067526-32068538:164	promoter
chr14:21987724-21988184:246	promoter
chr2:118540872-118541148:141	enhancer
chr9:57433021-57434061:475	enhancer
chr17:28232367-28233403:297	promoter
chr11:4186458-4187215:285	promoter
chr3:96696215-96697595:856	promoter
chr4:62360173-62361085:428	promoter
chr15:79690289-79691370:318	promoter
chr6:92464611-92465371:180	enhancer
chr11:94392581-94393159:427	promoter
chr3:89089663-89091522:873	promoter
chr7:141096630-141097111:279	promoter
chrX:42148753-42149328:324	promoter
chr7:128531995-128532293:155	enhancer
chr9:118925156-118927236:1906	promoter
chr7:90265465-90265913:303	promoter
chr2:180042173-180043406:286	promoter
chr19:4961901-4962691:162	promoter
chr5:121204313-121205127:442	promoter
chr2:5844632-5845652:845	promoter
chr6:86525216-86527181:946	promoter
chr16:34372053-34372881:169	enhancer
chr10:94198651-94199522:358	promoter
chr1:171328824-171330025:734	promoter
chr9:44406799-44407988:846	promoter
chr1:156673923-156674888:741	promoter
chr11:20740556-20742092:293	promoter
chr1:156035483-156036777:995	promoter
chr12:15704362-15704921:332	enhancer
chr9:73044141-73044490:132	promoter
chr18:5591144-5592973:1225	promoter
chr12:84970319-84971110:131	promoter
chr12:69681314-69682558:573	promoter
chr5:120116148-120117003:282	promoter
chr2:168206410-168207703:328	promoter
chr10:111009504-111010506:542	promoter
chr17:15704295-15705648:573	promoter
chr19:8992739-8993154:241	enhancer
chr1:189887576-189887824:120	enhancer
chr15:82898818-82900307:149	promoter
chr15:80264022-80264651:344	promoter
chr11:61683876-61684756:280	promoter
chr4:142238773-142239651:686	promoter
chr10:67096167-67097508:828	promoter
chr7:80044103-80044752:235	enhancer
chr6:29467546-29468372:565	promoter
chr17:79895017-79896419:177	promoter
chr19:24173870-24174516:393	promoter
chr8:22476184-22477574:570	promoter
chr4:48042803-48043721:567	promoter
chr2:157278834-157279701:720	promoter
chr19:8840306-8840856:228	promoter
chr4:63495616-63496297:452	promoter
chr2:35621777-35622305:191	enhancer
chr10:31312915-31313844:460	promoter
chr8:83955057-83955948:368	promoter
chrX:74304766-74305884:472	promoter
chr10:108446078-108446947:149	enhancer
chr3:144399604-144400634:910	promoter
chr4:40853339-40854652:761	promoter
chr5:115340784-115341523:394	promoter
chrX:99198954-99200228:446	enhancer
chr9:70503035-70504004:370	promoter
chr6:87189753-87190141:166	enhancer
chr5:24841878-24843313:1321	promoter
chr16:30070075-30071107:451	enhancer
chr2:180225493-180226028:390	promoter
chrX:140598683-140599784:599	promoter
chr7:132575693-132576662:736	promoter
chr5:113907927-113909426:1301	promoter
chr5:144964650-144966418:1651	promoter
chr6:3399367-3399707:148	promoter
chrX:168673392-168674522:550	promoter
chr4:44072187-44073108:517	promoter
chr17:80479441-80480761:1068	promoter
chr5:44768466-44769088:556	enhancer
chr3:87929881-87930760:389	promoter
chr14:31130830-31131279:208	promoter
chr4:135493825-135494974:785	promoter
chr17:23739955-23740785:752	promoter
chr8:115649938-115650715:477	enhancer
chr8:60982815-60983710:552	promoter
chr19:5845303-5846072:145	promoter
chr2:168080417-168081369:358	promoter
chr14:71000579-71001381:169	enhancer
chr2:151979519-151980496:712	promoter
chr6:113482615-113483618:407	promoter
chr2:32570669-32571160:167	promoter
chr15:58075913-58077239:651	promoter
chr8:128025224-128025925:195	enhancer
chr2:118490169-118492064:1330	enhancer
chr19:29647725-29648677:681	promoter
chr8:123477557-123478282:527	promoter
chr15:76368621-76369202:236	promoter
chr10:127041145-127042270:1016	promoter
chr5:142550713-142551387:464	promoter
chr3:157946805-157948077:667	promoter
chr17:46555497-46556732:89	promoter
chrX:159987961-159988645:557	promoter
chr12:111038351-111039648:854	promoter
chr5:65199303-65200042:275	promoter
chr8:85699096-85699387:123	enhancer
chr8:4275499-4276173:442	promoter
chr9:44406799-44407988:552	promoter
chr18:5989545-5990384:532	enhancer
chr2:136890850-136891718:658	promoter
chr11:60416716-60418164:1247	promoter
chrX:93631913-93632605:327	promoter
chr14:70099903-70100467:187	promoter
chr6:83165601-83166281:353	promoter
chr16:30587315-30588058:568	promoter
chr6:134897609-134898786:328	promoter
chr2:62664051-62664709:211	promoter
chr14:45529424-45530715:743	promoter
chr11:94990668-94991263:269	promoter
chrX:104482576-104482923:206	promoter
chr3:20034694-20035485:633	promoter
chr3:52268161-52268583:153	promoter
chr17:46857102-46858128:522	promoter
chr7:100492802-100493518:521	promoter
chr1:157411737-157412860:144	promoter
chr7:31126399-31127265:294	promoter
chrX:85048153-85048408:129	promoter
chr7:102209642-102210858:586	promoter
chr5:96161393-96162949:147	promoter
chr11:117265632-117266500:166	promoter
chr5:137294020-137295071:499	promoter
chr19:12475374-12475952:222	enhancer
chr2:34913868-34914402:408	promoter
chr1:128592116-128592766:281	promoter
chr7:110164089-110165119:856	enhancer
chr2:145812857-145813596:216	enhancer
chr4:149426038-149427083:684	promoter
chr7:111028591-111029436:134	promoter
chr15:44427401-44428569:979	promoter
chr5:134350706-134351036:181	enhancer
chr19:6979385-6980769:760	promoter
chr14:63605999-63607833:101	promoter
chr5:31697406-31698710:253	promoter
chr5:32345816-32346587:279	enhancer
chr5:115538642-115539000:212	enhancer
chr16:20548261-20549121:286	promoter
chr3:144569472-144570986:91	promoter
chr3:137918120-137919146:118	promoter
chr6:149408824-149409310:209	promoter
chr5:138170898-138172488:1560	promoter
chr5:31154111-31154549:144	promoter
chr1:16104600-16106093:409	promoter
chr11:115276657-115277574:310	promoter
chr15:102117744-102118431:494	enhancer
chr11:89100953-89101395:252	enhancer
chr19:18670524-18671000:207	promoter
chr11:109472936-109474137:351	promoter
chr18:61176466-61177670:645	promoter
chr18:47304045-47305068:615	enhancer
chr2:50066011-50066912:100	promoter
chr1:13589135-13590222:306	promoter
chr17:56040070-56040656:204	promoter
chr1:93477952-93479350:1012	promoter
chr19:14597962-14598774:251	promoter
chr8:84701290-84701930:83	promoter
chr15:99332806-99333551:260	enhancer
chr11:78826355-78826969:207	promoter
chr7:30231490-30232664:380	promoter
chr4:91376375-91376709:149	promoter
chr13:51408486-51409047:269	promoter
chr13:14062945-14064511:1326	promoter
chr7:49758929-49759560:464	promoter
chr1:182990974-182991412:158	enhancer
chr9:57939922-57940792:188	promoter
chr7:127448393-127449382:263	promoter
chr8:81341574-81343083:115	promoter
chr6:52175960-52176233:148	promoter
chrX:151802902-151803922:719	enhancer
chr4:124700317-124700906:332	promoter
chr11:33176645-33176894:124	enhancer
chr7:19715256-19716340:568	promoter
chr5:73490564-73491579:305	promoter
chr2:79634806-79635940:103	promoter
chr4:84674442-84676071:1220	promoter
chr10:18022097-18023405:1088	promoter
chr4:88515624-88516198:500	enhancer
chr8:123332343-123333268:263	promoter
chr11:50210050-50211179:778	promoter
chr8:84147550-84148675:406	promoter
chr2:129198109-129199331:525	promoter
chr11:72795237-72795893:470	promoter
chr5:107233554-107234334:510	enhancer
chr19:3325057-3325692:106	enhancer
chr17:86167285-86168131:752	promoter
chr5:34187432-34188358:381	promoter
chr11:70459250-70460096:189	promoter
chr2:119674703-119675660:270	promoter
chr19:5023577-5024533:441	promoter
chr7:133123745-133124547:589	promoter
chr4:119421929-119423050:919	promoter
chr10:81350118-81351036:452	promoter
chr2:163202818-163203256:252	promoter
chr7:28350273-28351042:324	promoter
chr18:36196807-36197733:584	promoter
chr9:108832365-108832831:219	enhancer
chr9:96719343-96720186:264	promoter
chr6:39377360-39377843:322	promoter
chr2:32875425-32876434:108	promoter
chr11:50224537-50225721:791	promoter
chr17:46327629-46328540:397	promoter
chr8:111940266-111941479:110	promoter
chr7:143739924-143740655:444	promoter
chr17:83275932-83276838:183	enhancer
chr11:69409353-69410021:564	enhancer
chr10:25359423-25360466:361	promoter
chr9:72110675-72112306:498	promoter
chr3:46447207-46448140:742	promoter
chr8:109778333-109779452:221	promoter
chr5:77265111-77266596:770	promoter
chr7:143068791-143069728:428	promoter
chr2:35906527-35906861:130	enhancer
chr10:80320218-80320859:348	promoter
chr9:96119093-96119782:232	promoter
chr1:178318121-178319316:673	promoter
chr1:4785420-4786039:293	promoter
chr14:49065764-49066966:640	promoter
chr9:79792791-79793848:641	promoter
chr5:43354990-43355623:102	enhancer
chr4:3938286-3939316:501	promoter
chr11:106788174-106789567:1102	promoter
chr11:94370713-94371256:216	enhancer
chr17:29268712-29269340:179	promoter
chr2:25607760-25608787:705	promoter
chr12:84218211-84219181:248	promoter
chr2:112239243-112239970:550	promoter
chr14:69732039-69732994:672	promoter
chr15:38300631-38301508:175	promoter
chr8:107056181-107057246:284	promoter
chr4:147904360-147905137:333	promoter
chr8:25601389-25602635:484	promoter
chr12:80259699-80260812:142	promoter
chr6:115852806-115853860:596	promoter
chr5:92137571-92138453:205	promoter
chr4:59870936-59871239:158	enhancer
chr4:54979808-54980521:169	enhancer
chr8:39005612-39006523:251	promoter
chr11:70000369-70000887:181	promoter
chr7:73524403-73524710:166	enhancer
chr3:79181188-79181955:177	promoter
chr3:90514761-90515639:392	promoter
chr10:21993723-21994861:508	promoter
chr7:121034243-121035591:597	promoter
chr3:18242942-18243968:302	promoter
chr18:6489851-6491239:253	promoter
chr13:73937168-73938165:846	promoter
chr8:117498118-117498910:152	promoter
chr11:110566038-110566692:137	enhancer
chr12:26468936-26470109:349	promoter
chr5:145083637-145084304:203	promoter
chr10:85102227-85103815:1103	promoter
chr13:104816579-104817543:834	promoter
chr8:106058866-106060308:144	promoter
chr7:4739545-4740632:440	promoter
chr19:38930571-38931612:314	promoter
chr1:182959966-182960445:316	enhancer
chr19:42612487-42613100:427	promoter
chr13:17694529-17695739:1115	promoter
chr2:71367028-71367967:601	promoter
chr2:59838536-59839466:387	enhancer
chrX:71214677-71215593:279	promoter
chr13:13393294-13393741:286	promoter
chr6:85450960-85452499:490	promoter
chr18:37814325-37814793:341	promoter
chr6:92868840-92869469:461	enhancer
chr8:119574486-119575529:723	promoter
chr5:93206358-93207012:480	promoter
chr3:101070240-101070602:162	enhancer
chr9:122116964-122117797:269	promoter
chrX:104413189-104414040:151	promoter
chr3:138526778-138527682:191	promoter
chr2:155750978-155751652:195	promoter
chr5:19226402-19227203:247	promoter
chr12:101912578-101913470:601	promoter
chr16:10713059-10713924:548	enhancer
chr13:99375591-99376010:163	enhancer
chr15:77306210-77307376:888	promoter
chr8:113634843-113635890:582	promoter
chr10:80538805-80539954:409	promoter
chr13:94358285-94359531:149	promoter
chr1:10232158-10233395:142	promoter
chr19:10576747-10578017:410	promoter
chr7:130948835-130949842:769	enhancer
chr2:132846354-132847273:747	promoter
chr4:43578380-43579248:567	promoter
chr10:93549043-93549318:132	enhancer
chr10:60346646-60347442:249	promoter
chr8:70234019-70234922:575	promoter
chr18:76241042-76242464:261	promoter
chr3:122273985-122274751:299	promoter
chr18:20745648-20746598:472	promoter
chr2:168154417-168154864:214	enhancer
chrX:10716906-10717774:759	promoter
chr2:79254649-79255933:193	promoter
chr9:37613185-37614159:242	promoter
chr15:89195627-89196829:940	promoter
chr6:30047624-30048756:419	promoter
chr3:96500283-96501136:520	enhancer
chr7:45704698-45705450:533	promoter
chr4:144905952-144906839:238	promoter
chr13:48512954-48513685:532	promoter
chr10:119239672-119240729:875	promoter
chrX:160994257-160995537:1238	promoter
chr8:71485716-71486141:283	promoter
chr8:104121649-104122504:221	enhancer
chr11:20112240-20113319:773	promoter
chr6:86404071-86404824:139	promoter
chr19:4169325-4170176:544	enhancer
chr19:27429484-27430350:488	promoter
chr7:30094647-30095416:470	promoter
chr12:70452724-70453543:387	promoter
chr10:69321257-69321561:148	enhancer
chr4:6427389-6427919:202	enhancer
chr4:149517818-149518442:335	promoter
chr15:26894807-26895820:769	promoter
chrX:20425129-20425908:448	promoter
chr7:132316212-132317607:533	promoter
chr15:83366898-83367609:463	promoter
chrX:12006683-12007619:605	enhancer
chr3:144399604-144400634:302	promoter
chr10:127041145-127042270:770	promoter
chr2:24949280-24950526:461	promoter
chr19:10203609-10204434:604	promoter
chr4:82506064-82507099:442	promoter
chr7:81134575-81135051:316	enhancer
chr11:94385796-94386896:305	enhancer
chr18:62548453-62549076:352	promoter
chr3:119782445-119783651:614	promoter
chr4:107801906-107802353:241	promoter
chr10:79533135-79534003:666	promoter
chr15:6707555-6709335:536	promoter
chrX:160994257-160995537:982	promoter
chr4:134467921-134469245:695	promoter
chr6:59024226-59024838:352	promoter
chr14:59597376-59598468:303	promoter
chr3:90465082-90466799:1003	promoter
chr18:9211935-9212627:166	promoter
chr11:120437129-120437852:286	promoter
chr9:50752731-50753350:232	promoter
chr4:103214335-103215564:1004	promoter
chr12:55491657-55492967:950	promoter
chr9:106438023-106438753:344	promoter
chr7:102266661-102268280:109	promoter
chr10:18234633-18235446:126	promoter
chr8:127324820-127325213:229	enhancer
chr15:99474101-99475111:594	promoter
chr4:43039902-43040586:453	promoter
chr1:138619104-138619917:652	promoter
chr7:25237364-25238719:499	promoter
chr18:82692094-82693315:877	promoter
chr11:44518663-44519650:887	promoter
chr8:123653594-123654585:195	promoter
chr2:116932244-116932778:180	enhancer
chr10:80264706-80265302:346	promoter
chr12:59066424-59067252:465	promoter
chr6:97441400-97441789:244	enhancer
chr2:152830974-152831890:453	promoter
chr15:35295915-35296644:153	promoter
chr17:5492036-5493013:498	promoter
chr18:46741287-46742615:1051	promoter
chr7:97737755-97738594:346	promoter
chr1:54438676-54439175:320	promoter
chr4:141310291-141310632:169	enhancer
chr9:65435610-65436261:165	promoter
chr9:50767932-50768793:567	promoter
chr11:106134641-106135610:722	enhancer
chr2:119350863-119351658:180	promoter
chr10:83543598-83544474:345	promoter
chr18:24603113-24604266:760	promoter
chr19:6057400-6058224:444	promoter
chr13:97239593-97239812:108	promoter
chr8:87472428-87473169:269	promoter
chr7:110668121-110669315:267	enhancer
chr14:55590664-55591918:1006	promoter
chr7:101450410-101451520:375	promoter
chr17:50795525-50795820:143	enhancer
chr16:5049374-5050763:254	promoter
chr19:4231322-4232511:518	promoter
chr9:100642627-100644536:701	promoter
chr9:56266522-56266909:136	enhancer
chr3:22075877-22077446:1221	promoter
chr11:98148822-98150701:1378	promoter
chr7:25658594-25659341:449	promoter
chr7:126928533-126929332:330	promoter
chr5:108693906-108694749:231	promoter
chr6:3498043-3498836:358	promoter
chr4:41740656-41741571:711	promoter
chr7:29125079-29125342:135	promoter
chr18:6240725-6241719:825	promoter
chr11:102430103-102430618:292	promoter
chrX:142389837-142391001:738	promoter
chr15:36282403-36283616:815	promoter
chr16:91647547-91648423:203	promoter
chr12:108333058-108334619:1181	promoter
chr11:90369030-90370048:174	enhancer
chr11:119354905-119356043:619	promoter
chr10:128747641-128748686:836	promoter
chr14:30625963-30626743:616	promoter
chr14:105176476-105177762:882	promoter
chr19:34877888-34879495:554	promoter
chr2:30093454-30094131:291	promoter
chr7:109751406-109752866:887	promoter
chr3:95281234-95282004:610	promoter
chr4:116144047-116144756:580	promoter
chr10:91082299-91083432:659	promoter
chr12:85473408-85474379:469	promoter
chr10:79668774-79670253:673	promoter
chr2:154569311-154570313:709	promoter
chr15:83033113-83033576:201	promoter
chr7:127448393-127449382:779	promoter
chr15:99088260-99088605:205	promoter
chr12:59066424-59067252:107	promoter
chr14:55014627-55015838:309	promoter
chr2:152830974-152831890:761	promoter
chr11:49794001-49794568:159	promoter
chr14:120275404-120275864:235	promoter
chr4:99120685-99121207:264	promoter
chr2:52991581-52992067:338	enhancer
chr17:46645545-46646494:206	promoter
chr7:145030621-145031559:802	enhancer
chr10:39612756-39613794:424	promoter
chr4:22357320-22358200:262	promoter
chr15:98608895-98609923:502	promoter
chr5:100845526-100846853:481	promoter
chr19:4854906-4855563:286	promoter
chr9:31385853-31386653:262	promoter
